Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,UNRATE,CPIAUCSL,FEDFUNDS,GDP
2021-04-06,124.36865234375,0.16,0.88,1.67,1.51,18.12,6.05,266.96566666666666,0.06833333333333334,23321.846120879123
2021-04-07,126.03398895263672,0.16,0.87,1.68,1.52,17.16,6.04,267.0248,0.068,23327.742945054946
2021-04-08,128.45811462402344,0.14,0.85,1.64,1.5,16.95,6.029999999999999,267.08393333333333,0.06766666666666667,23333.63976923077
2021-04-09,131.05953979492188,0.16,0.87,1.67,1.51,16.69,6.02,267.1430666666667,0.06733333333333334,23339.536593406596
2021-04-12,129.32530212402344,0.18,0.89,1.69,1.51,16.91,5.989999999999999,267.3204666666667,0.06633333333333334,23357.22706593407
2021-04-13,132.46873474121094,0.16,0.85,1.64,1.48,16.65,5.9799999999999995,267.37960000000004,0.066,23363.12389010989
2021-04-14,130.103759765625,0.16,0.87,1.64,1.48,16.99,5.97,267.43873333333335,0.06566666666666666,23369.020714285714
2021-04-15,132.5377197265625,0.16,0.81,1.56,1.4,16.57,5.96,267.4978666666667,0.06533333333333334,23374.91753846154
2021-04-16,132.20266723632812,0.16,0.84,1.59,1.43,16.25,5.949999999999999,267.557,0.065,23380.814362637364
2021-04-19,132.8727264404297,0.16,0.85,1.61,1.45,17.29,5.92,267.7344,0.064,23398.504835164837
2021-04-20,131.16795349121094,0.15,0.81,1.58,1.43,18.68,5.91,267.79353333333336,0.06366666666666666,23404.40165934066
2021-04-21,131.55227661132812,0.15,0.81,1.57,1.42,17.5,5.8999999999999995,267.85266666666666,0.06333333333333334,23410.298483516486
2021-04-22,130.0150604248047,0.16,0.81,1.57,1.41,18.71,5.89,267.9118,0.063,23416.19530769231
2021-04-23,132.3603515625,0.16,0.83,1.58,1.42,17.33,5.88,267.97093333333333,0.06266666666666666,23422.092131868132
2021-04-26,132.75450134277344,0.18,0.85,1.58,1.4,17.64,5.85,268.14833333333337,0.06166666666666666,23439.782604395605
2021-04-27,132.4293212890625,0.17,0.88,1.63,1.46,17.56,5.84,268.2074666666667,0.06133333333333333,23445.67942857143
2021-04-28,131.63111877441406,0.17,0.86,1.63,1.46,17.28,5.83,268.26660000000004,0.061,23451.576252747254
2021-04-29,131.53257751464844,0.16,0.86,1.65,1.49,17.61,5.82,268.32573333333335,0.06066666666666666,23457.473076923077
2021-04-30,129.5420684814453,0.16,0.86,1.65,1.49,18.61,5.81,268.3848666666667,0.06033333333333333,23463.369901098904
2021-05-03,130.60629272460938,0.16,0.84,1.63,1.47,18.31,5.806451612903226,268.58045161290323,0.06129032258064516,23481.060373626377
2021-05-04,125.98472595214844,0.16,0.82,1.61,1.45,19.48,5.809677419354839,268.64867741935484,0.06193548387096774,23486.9571978022
2021-05-05,126.23108673095703,0.16,0.8,1.59,1.43,19.15,5.812903225806451,268.71690322580645,0.06258064516129032,23492.854021978023
2021-05-06,127.84716033935547,0.16,0.81,1.58,1.42,18.39,5.816129032258065,268.78512903225806,0.0632258064516129,23498.75084615385
2021-05-07,128.5282440185547,0.14,0.77,1.6,1.46,16.69,5.819354838709677,268.8533548387097,0.06387096774193549,23504.647670329672
2021-05-10,125.21163940429688,0.16,0.8,1.63,1.47,19.66,5.829032258064516,269.05803225806454,0.06580645161290323,23522.338142857145
2021-05-11,124.28376770019531,0.16,0.8,1.64,1.48,21.84,5.832258064516129,269.12625806451615,0.0664516129032258,23528.234967032968
2021-05-12,121.18433380126953,0.16,0.87,1.69,1.53,27.59,5.835483870967742,269.19448387096776,0.06709677419354838,23534.131791208794
2021-05-13,123.35591888427734,0.16,0.84,1.66,1.5,23.13,5.838709677419355,269.26270967741937,0.06774193548387097,23540.028615384617
2021-05-14,125.80388641357422,0.16,0.82,1.63,1.47,18.81,5.841935483870968,269.330935483871,0.06838709677419355,23545.92543956044
2021-05-17,124.63912200927734,0.16,0.84,1.64,1.48,19.72,5.851612903225806,269.53561290322585,0.0703225806451613,23563.615912087913
2021-05-18,123.23746490478516,0.16,0.83,1.64,1.48,21.34,5.854838709677419,269.60383870967746,0.07096774193548387,23569.512736263736
2021-05-19,123.07954406738281,0.16,0.87,1.68,1.52,22.18,5.858064516129033,269.67206451612907,0.07161290322580645,23575.409560439562
2021-05-20,125.66569519042969,0.15,0.83,1.63,1.48,20.67,5.861290322580645,269.7402903225807,0.07225806451612904,23581.306384615385
2021-05-21,123.80996704101562,0.17,0.84,1.63,1.46,20.15,5.864516129032258,269.8085161290323,0.07290322580645162,23587.20320879121
2021-05-24,125.45840454101562,0.15,0.82,1.61,1.46,18.4,5.874193548387097,270.0131935483871,0.07483870967741936,23604.89368131868
2021-05-25,125.260986328125,0.15,0.79,1.56,1.41,18.84,5.87741935483871,270.0814193548387,0.07548387096774194,23610.790505494508
2021-05-26,125.21163940429688,0.14,0.8,1.58,1.44,17.36,5.880645161290323,270.1496451612903,0.07612903225806451,23616.68732967033
2021-05-27,123.66189575195312,0.14,0.81,1.61,1.47,16.74,5.883870967741935,270.217870967742,0.0767741935483871,23622.584153846154
2021-05-28,123.00057220458984,0.14,0.79,1.58,1.44,16.76,5.887096774193549,270.2860967741936,0.07741935483870968,23628.48097802198
2021-06-01,122.6748275756836,0.16,0.81,1.62,1.46,17.9,5.9,270.559,0.08,23652.068274725276
2021-06-02,123.44474792480469,0.13,0.8,1.59,1.46,17.48,5.883333333333334,270.5991666666667,0.08066666666666666,23657.9650989011
2021-06-03,121.94438934326172,0.16,0.84,1.63,1.47,18.04,5.866666666666667,270.63933333333335,0.08133333333333334,23663.861923076925
2021-06-04,124.26403045654297,0.14,0.78,1.56,1.42,16.42,5.8500000000000005,270.6795,0.082,23669.75874725275
2021-06-07,124.2739028930664,0.16,0.79,1.57,1.41,16.42,5.800000000000001,270.8,0.084,23687.44921978022
2021-06-08,125.1030502319336,0.14,0.77,1.53,1.39,17.07,5.783333333333334,270.8401666666667,0.08466666666666667,23693.346043956044
2021-06-09,125.48802185058594,0.16,0.75,1.5,1.34,17.89,5.766666666666667,270.88033333333334,0.08533333333333333,23699.24286813187
2021-06-10,124.48118591308594,0.14,0.73,1.45,1.31,16.1,5.75,270.9205,0.08600000000000001,23705.139692307694
2021-06-11,125.70516967773438,0.16,0.76,1.47,1.31,15.65,5.733333333333333,270.96066666666667,0.08666666666666667,23711.036516483517
2021-06-14,128.7947540283203,0.16,0.8,1.51,1.35,16.39,5.683333333333334,271.08116666666666,0.08866666666666667,23728.72698901099
2021-06-15,127.96560668945312,0.16,0.79,1.51,1.35,17.02,5.666666666666667,271.1213333333333,0.08933333333333333,23734.623813186816
2021-06-16,128.46900939941406,0.21,0.89,1.57,1.36,18.15,5.65,271.16150000000005,0.09,23740.52063736264
2021-06-17,130.0878143310547,0.23,0.9,1.52,1.29,17.75,5.633333333333334,271.2016666666667,0.09066666666666667,23746.41746153846
2021-06-18,128.7750244140625,0.26,0.89,1.45,1.19,20.7,5.616666666666667,271.2418333333334,0.09133333333333334,23752.31428571429
2021-06-21,130.59127807617188,0.27,0.9,1.5,1.23,17.89,5.566666666666667,271.36233333333337,0.09333333333333334,23770.00475824176
2021-06-22,132.24957275390625,0.25,0.87,1.48,1.23,16.66,5.550000000000001,271.40250000000003,0.094,23775.901582417584
2021-06-23,131.97315979003906,0.26,0.9,1.5,1.24,16.32,5.533333333333334,271.4426666666667,0.09466666666666668,23781.798406593407
2021-06-24,131.6868896484375,0.26,0.9,1.49,1.23,15.97,5.5166666666666675,271.48283333333336,0.09533333333333334,23787.695230769234
2021-06-25,131.3907928466797,0.28,0.92,1.54,1.26,15.62,5.5,271.523,0.096,23793.592054945057
2021-06-28,133.0392303466797,0.25,0.9,1.49,1.24,15.76,5.45,271.6435,0.098,23811.28252747253
2021-06-29,134.56919860839844,0.27,0.89,1.49,1.22,16.02,5.433333333333334,271.6836666666667,0.09866666666666667,23817.179351648352
2021-06-30,135.1910858154297,0.25,0.87,1.45,1.2,15.83,5.416666666666667,271.72383333333335,0.09933333333333333,23823.07617582418
2021-07-01,135.49705505371094,0.25,0.89,1.48,1.23,15.48,5.4,271.764,0.1,23828.973
2021-07-02,138.1522979736328,0.24,0.86,1.44,1.2,15.07,5.393548387096774,271.79967741935485,0.09967741935483872,23837.947239130437
2021-07-06,140.18568420410156,0.22,0.81,1.37,1.15,16.44,5.367741935483871,271.9423870967742,0.09838709677419355,23873.844195652175
2021-07-07,142.7027587890625,0.22,0.79,1.33,1.11,16.2,5.361290322580645,271.97806451612905,0.09806451612903226,23882.81843478261
2021-07-08,141.3899383544922,0.19,0.74,1.3,1.11,19.0,5.35483870967742,272.0137419354839,0.09774193548387097,23891.792673913045
2021-07-09,143.23580932617188,0.23,0.79,1.37,1.14,16.18,5.348387096774194,272.04941935483873,0.09741935483870968,23900.76691304348
2021-07-12,142.6336669921875,0.23,0.81,1.38,1.15,16.17,5.329032258064516,272.15645161290325,0.0964516129032258,23927.689630434783
2021-07-13,143.7589569091797,0.26,0.85,1.42,1.16,17.12,5.322580645161291,272.1921290322581,0.09612903225806452,23936.66386956522
2021-07-14,147.2235870361328,0.23,0.8,1.37,1.14,16.33,5.316129032258065,272.22780645161293,0.09580645161290323,23945.638108695654
2021-07-15,146.56227111816406,0.23,0.78,1.31,1.08,17.01,5.309677419354839,272.2634838709678,0.09548387096774194,23954.61234782609
2021-07-16,144.49925231933594,0.25,0.79,1.31,1.06,18.45,5.303225806451613,272.2991612903226,0.09516129032258065,23963.586586956524
2021-07-19,140.6101531982422,0.21,0.7,1.19,0.98,22.5,5.283870967741936,272.4061935483871,0.09419354838709677,23990.509304347826
2021-07-20,144.26234436035156,0.2,0.69,1.23,1.03,19.73,5.27741935483871,272.4418709677419,0.09387096774193548,23999.48354347826
2021-07-21,143.52206420898438,0.22,0.74,1.3,1.08,17.91,5.270967741935484,272.47754838709676,0.0935483870967742,24008.457782608697
2021-07-22,144.90396118164062,0.2,0.71,1.27,1.07,17.69,5.264516129032258,272.5132258064516,0.09322580645161291,24017.432021739132
2021-07-23,146.64122009277344,0.22,0.72,1.3,1.08,17.2,5.258064516129032,272.54890322580644,0.0929032258064516,24026.406260869568
2021-07-26,147.065673828125,0.22,0.73,1.29,1.07,17.58,5.238709677419355,272.65593548387096,0.09193548387096774,24053.32897826087
2021-07-27,144.87435913085938,0.2,0.71,1.25,1.05,19.36,5.232258064516129,272.6916129032258,0.09161290322580645,24062.303217391305
2021-07-28,143.10743713378906,0.2,0.72,1.26,1.06,18.31,5.225806451612903,272.72729032258064,0.09129032258064516,24071.27745652174
2021-07-29,143.7589569091797,0.2,0.73,1.28,1.08,17.7,5.219354838709678,272.7629677419355,0.09096774193548388,24080.251695652176
2021-07-30,143.97610473632812,0.19,0.69,1.24,1.05,18.24,5.212903225806452,272.7986451612903,0.09064516129032257,24089.22593478261
2021-08-02,143.64051818847656,0.17,0.66,1.2,1.03,19.46,5.187096774193549,272.9073548387097,0.08967741935483871,24116.148652173913
2021-08-03,145.45672607421875,0.17,0.65,1.19,1.02,18.04,5.174193548387097,272.9447096774194,0.08935483870967742,24125.12289130435
2021-08-04,145.05203247070312,0.17,0.67,1.19,1.02,17.97,5.161290322580645,272.982064516129,0.08903225806451613,24134.097130434784
2021-08-05,145.16061401367188,0.21,0.72,1.23,1.02,17.28,5.148387096774194,273.0194193548387,0.08870967741935483,24143.07136956522
2021-08-06,144.4686279296875,0.21,0.77,1.31,1.1,16.15,5.135483870967742,273.0567741935484,0.08838709677419354,24152.045608695655
2021-08-09,144.41917419433594,0.23,0.79,1.33,1.1,16.72,5.096774193548387,273.1688387096774,0.08741935483870968,24178.968326086957
2021-08-10,143.934814453125,0.24,0.82,1.36,1.12,16.79,5.083870967741936,273.2061935483871,0.08709677419354839,24187.942565217392
2021-08-11,144.1918182373047,0.23,0.81,1.35,1.12,16.06,5.070967741935484,273.2435483870968,0.0867741935483871,24196.916804347828
2021-08-12,147.1871795654297,0.23,0.83,1.36,1.13,15.59,5.058064516129033,273.28090322580647,0.08645161290322581,24205.891043478263
2021-08-13,147.394775390625,0.23,0.79,1.29,1.06,15.45,5.04516129032258,273.31825806451616,0.08612903225806451,24214.865282608695
2021-08-16,149.3916473388672,0.21,0.75,1.26,1.05,16.12,5.006451612903226,273.43032258064517,0.08516129032258064,24241.788
2021-08-17,148.4722900390625,0.23,0.77,1.26,1.03,17.91,4.993548387096774,273.46767741935486,0.08483870967741935,24250.762239130436
2021-08-18,144.6861114501953,0.23,0.79,1.27,1.04,21.57,4.980645161290322,273.50503225806455,0.08451612903225807,24259.73647826087
2021-08-19,145.02220153808594,0.22,0.78,1.24,1.02,21.67,4.967741935483871,273.54238709677423,0.08419354838709678,24268.710717391306
2021-08-20,146.4951629638672,0.23,0.8,1.26,1.03,18.56,4.95483870967742,273.57974193548387,0.08387096774193549,24277.684956521738
2021-08-23,147.99778747558594,0.23,0.78,1.25,1.02,17.15,4.916129032258064,273.69180645161293,0.08290322580645161,24304.607673913044
2021-08-24,147.90878295898438,0.24,0.8,1.29,1.05,17.22,4.903225806451613,273.7291612903226,0.08258064516129032,24313.58191304348
2021-08-25,146.66323852539062,0.23,0.84,1.35,1.12,16.79,4.890322580645162,273.76651612903225,0.08225806451612903,24322.556152173915
2021-08-26,145.85260009765625,0.25,0.84,1.34,1.09,18.84,4.877419354838709,273.80387096774194,0.08193548387096775,24331.530391304346
2021-08-27,146.90049743652344,0.22,0.79,1.31,1.09,16.39,4.864516129032258,273.84122580645163,0.08161290322580646,24340.50463043478
2021-08-30,151.36878967285156,0.2,0.77,1.29,1.09,16.19,4.825806451612903,273.95329032258064,0.08064516129032258,24367.427347826087
2021-08-31,150.09353637695312,0.2,0.77,1.3,1.1,16.48,4.812903225806451,273.99064516129033,0.08032258064516129,24376.401586956523
2021-09-01,150.76573181152344,0.2,0.78,1.31,1.11,16.11,4.8,274.028,0.08,24385.375826086958
2021-09-02,151.89273071289062,0.2,0.78,1.29,1.09,16.41,4.79,274.1111333333333,0.08,24394.35006521739
2021-09-03,152.53530883789062,0.21,0.78,1.33,1.12,16.41,4.78,274.1942666666667,0.08,24403.324304347825
2021-09-07,154.89794921875,0.22,0.82,1.38,1.16,18.14,4.74,274.52680000000004,0.08,24439.221260869566
2021-09-08,153.33602905273438,0.22,0.81,1.35,1.13,17.96,4.7299999999999995,274.60993333333334,0.08,24448.1955
2021-09-09,152.30792236328125,0.23,0.79,1.3,1.07,18.8,4.72,274.69306666666665,0.08,24457.169739130433
2021-09-10,147.26625061035156,0.23,0.82,1.35,1.12,20.95,4.71,274.7762,0.08,24466.14397826087
2021-09-13,147.83961486816406,0.21,0.81,1.33,1.12,19.37,4.68,275.0256,0.08,24493.066695652175
2021-09-14,146.4259490966797,0.21,0.79,1.28,1.07,19.46,4.67,275.10873333333336,0.08,24502.04093478261
2021-09-15,147.32554626464844,0.21,0.81,1.31,1.1,18.18,4.66,275.19186666666667,0.08,24511.01517391304
2021-09-16,147.0883026123047,0.23,0.84,1.34,1.11,18.69,4.65,275.275,0.08,24519.989413043477
2021-09-17,144.3895263671875,0.23,0.88,1.37,1.14,20.81,4.64,275.35813333333334,0.08,24528.963652173912
2021-09-20,141.3052215576172,0.23,0.83,1.31,1.08,25.71,4.61,275.6075333333333,0.08,24555.886369565218
2021-09-21,141.7895965576172,0.22,0.84,1.33,1.11,24.36,4.6,275.6906666666667,0.08,24564.86060869565
2021-09-22,144.1819305419922,0.25,0.86,1.32,1.07,20.87,4.59,275.7738,0.08,24573.834847826085
2021-09-23,145.1507110595703,0.27,0.94,1.41,1.14,18.63,4.58,275.85693333333336,0.08,24582.80908695652
2021-09-24,145.23971557617188,0.29,0.97,1.47,1.18,17.75,4.57,275.94006666666667,0.08,24591.783326086956
2021-09-27,143.70741271972656,0.31,0.98,1.48,1.17,18.76,4.54,276.18946666666665,0.08,24618.70604347826
2021-09-28,140.28700256347656,0.31,1.02,1.54,1.23,23.25,4.53,276.2726,0.08,24627.680282608693
2021-09-29,141.19647216796875,0.3,1.01,1.55,1.25,22.56,4.52,276.3557333333333,0.08,24636.65452173913
2021-09-30,139.88168334960938,0.28,0.98,1.52,1.24,23.14,4.51,276.4388666666667,0.08,24645.628760869564
2021-10-01,141.01852416992188,0.27,0.93,1.48,1.21,21.15,4.5,276.522,0.08,24654.603
2021-10-04,137.54867553710938,0.27,0.95,1.49,1.22,22.96,4.470967741935484,276.7338387096774,0.08,24666.815380434782
2021-10-05,139.49615478515625,0.28,0.98,1.54,1.26,21.3,4.461290322580645,276.8044516129032,0.08,24670.886173913044
2021-10-06,140.37596130371094,0.3,0.99,1.53,1.23,21.0,4.451612903225806,276.87506451612904,0.08,24674.956967391303
2021-10-07,141.6511993408203,0.32,1.02,1.58,1.26,19.54,4.441935483870968,276.9456774193548,0.08,24679.027760869565
2021-10-08,141.26565551757812,0.32,1.05,1.61,1.29,18.77,4.432258064516129,277.01629032258063,0.08,24683.098554347824
2021-10-11,141.1767120361328,,,,1.29,20.0,4.403225806451613,277.22812903225804,0.08,24695.310934782607
2021-10-12,139.8915557861328,0.35,1.08,1.59,1.24,19.85,4.393548387096774,277.29874193548386,0.08,24699.38172826087
2021-10-13,139.2984161376953,0.37,1.09,1.56,1.19,18.64,4.383870967741935,277.3693548387097,0.08,24703.45252173913
2021-10-14,142.11581420898438,0.36,1.05,1.52,1.16,16.86,4.374193548387097,277.4399677419355,0.08,24707.52331521739
2021-10-15,143.18348693847656,0.41,1.13,1.59,1.18,16.3,4.364516129032258,277.51058064516127,0.08,24711.59410869565
2021-10-18,144.87393188476562,0.44,1.16,1.59,1.15,16.31,4.335483870967742,277.72241935483873,0.08,24723.806489130435
2021-10-19,147.05865478515625,0.41,1.17,1.65,1.24,15.7,4.325806451612904,277.7930322580645,0.08,24727.877282608697
2021-10-20,147.55291748046875,0.4,1.16,1.65,1.25,15.49,4.316129032258065,277.8636451612903,0.08,24731.948076086956
2021-10-21,147.7704315185547,0.45,1.23,1.68,1.23,15.01,4.306451612903226,277.93425806451614,0.08,24736.018869565218
2021-10-22,146.9894561767578,0.48,1.22,1.66,1.18,15.43,4.296774193548387,278.00487096774197,0.08,24740.089663043476
2021-10-25,146.94004821777344,0.47,1.19,1.64,1.17,15.24,4.267741935483871,278.2167096774194,0.08,24752.30204347826
2021-10-26,147.6122589111328,0.47,1.2,1.63,1.16,15.98,4.258064516129032,278.2873225806452,0.08,24756.37283695652
2021-10-27,147.1476593017578,0.5,1.16,1.54,1.04,16.98,4.248387096774194,278.35793548387096,0.08,24760.443630434784
2021-10-28,150.8250732421875,0.5,1.18,1.57,1.07,16.53,4.238709677419355,278.4285483870968,0.08,24764.514423913042
2021-10-29,148.08676147460938,0.48,1.18,1.55,1.07,16.26,4.2290322580645165,278.4991612903226,0.08,24768.585217391304
2021-11-01,147.25637817382812,0.5,1.2,1.58,1.08,16.41,4.2,278.711,0.08,24780.797597826087
2021-11-02,148.3042449951172,0.46,1.15,1.56,1.1,16.03,4.19,278.78353333333337,0.08,24784.86839130435
2021-11-03,149.7574462890625,0.47,1.19,1.6,1.13,15.1,4.18,278.85606666666666,0.08,24788.93918478261
2021-11-04,149.23350524902344,0.41,1.1,1.53,1.12,15.44,4.17,278.9286,0.08,24793.00997826087
2021-11-05,149.7681121826172,0.39,1.04,1.45,1.06,16.48,4.16,279.00113333333337,0.08,24797.08077173913
2021-11-08,148.93649291992188,0.45,1.13,1.51,1.06,17.22,4.13,279.2187333333333,0.08,24809.293152173912
2021-11-09,149.3027801513672,0.41,1.08,1.46,1.05,17.78,4.12,279.2912666666667,0.08,24813.363945652174
2021-11-10,146.44168090820312,0.51,1.23,1.56,1.05,18.73,4.11,279.3638,0.08,24817.434739130436
2021-11-11,146.39218139648438,,,,1.05,17.66,4.1,279.4363333333333,0.08,24821.505532608695
2021-11-12,148.490966796875,0.53,1.24,1.58,1.05,16.29,4.09,279.5088666666667,0.08,24825.576326086957
2021-11-15,148.50088500976562,0.53,1.26,1.63,1.1,16.49,4.0600000000000005,279.7264666666667,0.08,24837.78870652174
2021-11-16,149.4908905029297,0.54,1.27,1.63,1.09,16.37,4.05,279.799,0.08,24841.8595
2021-11-17,151.9560089111328,0.52,1.24,1.6,1.08,17.11,4.04,279.87153333333333,0.08,24845.93029347826
2021-11-18,156.29220581054688,0.52,1.22,1.59,1.07,17.59,4.03,279.9440666666667,0.08,24850.001086956523
2021-11-19,158.94544982910156,0.52,1.22,1.54,1.02,17.91,4.02,280.0166,0.08,24854.07188043478
2021-11-22,159.41075134277344,0.63,1.33,1.63,1.0,19.17,3.99,280.2342,0.08,24866.284260869565
2021-11-23,159.796875,0.6,1.33,1.67,1.07,19.38,3.98,280.30673333333334,0.08,24870.355054347827
2021-11-24,160.32156372070312,0.64,1.34,1.64,1.0,18.58,3.9699999999999998,280.3792666666667,0.08,24874.42584782609
2021-11-26,155.24282836914062,0.5,1.16,1.48,0.98,28.62,3.95,280.52433333333335,0.08,24882.56743478261
2021-11-29,158.6385498046875,0.51,1.18,1.52,1.01,22.96,3.92,280.74193333333335,0.08,24894.779815217393
2021-11-30,163.64796447753906,0.52,1.14,1.43,0.91,27.19,3.91,280.81446666666665,0.08,24898.85060869565
2021-12-01,163.12326049804688,0.56,1.15,1.43,0.87,31.12,3.9,280.887,0.08,24902.921402173914
2021-12-02,162.1233673095703,0.63,1.21,1.44,0.81,27.95,3.903225806451613,280.94222580645163,0.08,24906.992195652176
2021-12-03,160.22256469726562,0.6,1.13,1.35,0.75,30.67,3.9064516129032256,280.9974516129032,0.08,24911.062989130434
2021-12-06,163.6678009033203,0.65,1.21,1.43,0.78,27.18,3.9161290322580644,281.16312903225804,0.08,24923.275369565217
2021-12-07,169.4691925048828,0.7,1.26,1.48,0.78,21.89,3.9193548387096775,281.2183548387097,0.08,24927.34616304348
2021-12-08,173.33023071289062,0.68,1.27,1.52,0.84,19.9,3.92258064516129,281.2735806451613,0.08,24931.41695652174
2021-12-09,172.81541442871094,0.7,1.26,1.49,0.79,21.58,3.925806451612903,281.3288064516129,0.08,24935.48775
2021-12-10,177.65658569335938,0.67,1.25,1.48,0.81,18.69,3.9290322580645163,281.3840322580645,0.08,24939.558543478262
2021-12-13,173.98362731933594,0.66,1.21,1.42,0.76,20.31,3.9387096774193546,281.54970967741934,0.08,24951.770923913045
2021-12-14,172.5877227783203,0.67,1.23,1.44,0.77,21.89,3.9419354838709677,281.604935483871,0.08,24955.841717391304
2021-12-15,177.50807189941406,0.69,1.26,1.47,0.78,19.29,3.945161290322581,281.66016129032255,0.08,24959.912510869566
2021-12-16,170.53842163085938,0.64,1.19,1.44,0.8,20.57,3.9483870967741934,281.7153870967742,0.08,24963.98330434783
2021-12-17,169.4296112060547,0.66,1.18,1.41,0.75,21.57,3.9516129032258065,281.7706129032258,0.08,24968.054097826087
2021-12-20,168.05352783203125,0.65,1.17,1.43,0.78,22.87,3.9612903225806453,281.93629032258065,0.08,24980.26647826087
2021-12-21,171.26112365722656,0.7,1.24,1.48,0.78,21.01,3.964516129032258,281.9915161290323,0.08,24984.337271739132
2021-12-22,173.88462829589844,0.68,1.23,1.46,0.78,18.63,3.967741935483871,282.04674193548385,0.08,24988.408065217394
2021-12-23,174.5182342529297,0.71,1.25,1.5,0.79,17.96,3.9709677419354836,282.1019677419355,0.08,24992.478858695653
2021-12-27,178.52777099609375,0.76,1.26,1.48,0.72,17.68,3.9838709677419355,282.32287096774195,0.08,25008.762032608698
2021-12-28,177.4981689453125,0.74,1.27,1.49,0.75,17.54,3.9870967741935486,282.3780967741935,0.08,25012.832826086957
2021-12-29,177.58726501464844,0.75,1.29,1.55,0.8,16.95,3.990322580645161,282.43332258064515,0.08,25016.90361956522
2021-12-30,176.41903686523438,0.73,1.27,1.52,0.79,17.33,3.9935483870967743,282.4885483870968,0.08,25020.97441304348
2021-12-31,175.79534912109375,0.73,1.26,1.52,0.79,17.22,3.996774193548387,282.54377419354836,0.08,25025.04520652174
2022-01-03,180.1909637451172,0.78,1.37,1.63,0.85,16.6,3.9870967741935486,282.72874193548387,0.08,25040.563933333335
2022-01-04,177.90406799316406,0.77,1.37,1.66,0.89,16.91,3.9806451612903224,282.7936129032258,0.08,25046.287900000003
2022-01-05,173.1718292236328,0.83,1.43,1.71,0.88,19.73,3.9741935483870967,282.85848387096775,0.08,25052.011866666668
2022-01-06,170.28102111816406,0.88,1.47,1.73,0.85,19.61,3.967741935483871,282.92335483870966,0.08,25057.735833333336
2022-01-07,170.44932556152344,0.87,1.5,1.76,0.89,18.76,3.9612903225806453,282.9882258064516,0.08,25063.4598
2022-01-10,170.4691162109375,0.92,1.53,1.78,0.86,19.4,3.9419354838709677,283.1828387096774,0.08,25080.6317
2022-01-11,173.33023071289062,0.9,1.51,1.75,0.85,18.41,3.935483870967742,283.2477096774194,0.08,25086.35566666667
2022-01-12,173.7757110595703,0.92,1.5,1.74,0.82,17.62,3.929032258064516,283.3125806451613,0.08,25092.079633333335
2022-01-13,170.4691162109375,0.91,1.47,1.7,0.79,20.31,3.92258064516129,283.3774516129032,0.08,25097.803600000003
2022-01-14,171.34031677246094,0.99,1.55,1.78,0.79,19.19,3.9161290322580644,283.44232258064517,0.08,25103.527566666668
2022-01-18,168.10299682617188,1.06,1.65,1.87,0.81,22.79,3.890322580645161,283.7018064516129,0.08,25126.423433333333
2022-01-19,164.5686798095703,1.04,1.62,1.83,0.79,23.85,3.8838709677419354,283.76667741935483,0.08,25132.1474
2022-01-20,162.8658905029297,1.08,1.62,1.83,0.75,25.59,3.8774193548387097,283.8315483870968,0.08,25137.87136666667
2022-01-21,160.786865234375,1.01,1.54,1.75,0.74,28.85,3.870967741935484,283.8964193548387,0.08,25143.595333333335
2022-01-24,160.0047607421875,0.99,1.53,1.75,0.76,29.9,3.8516129032258064,284.0910322580645,0.08,25160.767233333336
2022-01-25,158.18313598632812,1.02,1.56,1.78,0.76,31.16,3.8451612903225807,284.15590322580647,0.08,25166.4912
2022-01-26,158.0940399169922,1.13,1.66,1.85,0.72,31.96,3.8387096774193545,284.2207741935484,0.08,25172.21516666667
2022-01-27,157.6287384033203,1.18,1.66,1.81,0.63,30.49,3.832258064516129,284.28564516129035,0.08,25177.939133333333
2022-01-28,168.6277313232422,1.15,1.61,1.78,0.63,27.66,3.825806451612903,284.35051612903226,0.08,25183.6631
2022-01-31,173.03321838378906,1.18,1.62,1.79,0.61,24.83,3.8064516129032255,284.5451290322581,0.08,25200.835000000003
2022-02-01,172.86492919921875,1.18,1.63,1.81,0.63,21.96,3.8,284.61,0.08,25206.558966666667
2022-02-02,174.0826416015625,1.16,1.6,1.78,0.62,22.09,3.7928571428571427,284.7122142857143,0.08428571428571428,25212.282933333336
2022-02-03,171.1719970703125,1.19,1.66,1.82,0.63,24.35,3.7857142857142856,284.8144285714286,0.08857142857142858,25218.0069
2022-02-04,170.88455200195312,1.31,1.78,1.93,0.62,23.22,3.7785714285714285,284.91664285714285,0.09285714285714286,25223.73086666667
2022-02-07,170.16094970703125,1.3,1.76,1.92,0.62,22.86,3.757142857142857,285.22328571428574,0.10571428571428572,25240.90276666667
2022-02-08,173.30323791503906,1.35,1.81,1.96,0.61,21.44,3.75,285.32550000000003,0.11,25246.626733333334
2022-02-09,174.74058532714844,1.36,1.82,1.94,0.58,19.96,3.742857142857143,285.4277142857143,0.1142857142857143,25252.350700000003
2022-02-10,170.61691284179688,1.61,1.96,2.03,0.42,23.91,3.7357142857142858,285.52992857142857,0.11857142857142858,25258.074666666667
2022-02-11,167.1673126220703,1.5,1.84,1.92,0.42,27.36,3.7285714285714286,285.63214285714287,0.12285714285714286,25263.798633333336
2022-02-14,167.40521240234375,1.58,1.9,1.98,0.4,28.33,3.7071428571428573,285.9387857142857,0.13571428571428573,25280.970533333333
