Date,Revenue,Gross Profit,Operating Income,Pretax Income,Net Income,Shares Outstanding (Diluted),EPS (Diluted),Free Cash Flow,EBITDA,EBIT,Adj Close
2021-08-04,82259.42857142857,35220.28571428572,23980.285714285714,23888.571428571428,21232.714285714286,16719.0,1.27,18133.571428571428,27455.85714285714,24556.571428571428,145.05203247070312
2021-08-05,82280.59340659341,35219.395604395606,23976.54945054945,23876.252747252747,21219.604395604394,16717.384615384617,1.2692307692307692,18111.32967032967,27445.340659340658,24544.32967032967,145.1605987548828
2021-08-06,82301.75824175825,35218.505494505494,23972.813186813186,23863.934065934067,21206.494505494506,16715.76923076923,1.2684615384615385,18089.08791208791,27434.824175824175,24532.08791208791,144.4686279296875
2021-08-09,82365.25274725274,35215.83516483517,23961.604395604394,23826.978021978022,21167.164835164836,16710.923076923078,1.2661538461538462,18022.362637362636,27403.274725274725,24495.362637362636,144.419189453125
2021-08-10,82386.41758241758,35214.945054945056,23957.86813186813,23814.659340659342,21154.054945054944,16709.30769230769,1.2653846153846153,18000.120879120877,27392.75824175824,24483.120879120877,143.93479919433594
2021-08-11,82407.58241758242,35214.054945054944,23954.13186813187,23802.340659340658,21140.945054945056,16707.69230769231,1.2646153846153847,17977.879120879123,27382.24175824176,24470.879120879123,144.1918182373047
2021-08-12,82428.74725274726,35213.16483516483,23950.395604395606,23790.021978021978,21127.835164835164,16706.076923076922,1.2638461538461538,17955.637362637364,27371.725274725275,24458.637362637364,147.1871795654297
2021-08-13,82449.91208791209,35212.27472527473,23946.659340659342,23777.703296703297,21114.725274725275,16704.46153846154,1.263076923076923,17933.395604395606,27361.20879120879,24446.395604395606,147.39476013183594
2021-08-16,82513.40659340659,35209.604395604394,23935.45054945055,23740.747252747253,21075.395604395606,16699.615384615383,1.2607692307692309,17866.67032967033,27329.659340659342,24409.67032967033,149.39166259765625
2021-08-17,82534.57142857143,35208.71428571428,23931.714285714286,23728.428571428572,21062.285714285714,16698.0,1.26,17844.428571428572,27319.14285714286,24397.428571428572,148.4722900390625
2021-08-18,82555.73626373627,35207.82417582418,23927.978021978022,23716.10989010989,21049.175824175825,16696.384615384617,1.2592307692307692,17822.186813186814,27308.62637362637,24385.186813186814,144.68612670898438
2021-08-19,82576.9010989011,35206.93406593407,23924.24175824176,23703.79120879121,21036.065934065933,16694.76923076923,1.2584615384615385,17799.945054945056,27298.10989010989,24372.945054945056,145.02223205566406
2021-08-20,82598.06593406593,35206.043956043955,23920.505494505494,23691.472527472528,21022.956043956045,16693.153846153848,1.2576923076923077,17777.703296703297,27287.593406593405,24360.703296703297,146.4951629638672
2021-08-23,82661.56043956045,35203.37362637363,23909.296703296703,23654.516483516483,20983.62637362637,16688.30769230769,1.2553846153846153,17710.978021978022,27256.043956043955,24323.978021978022,147.99778747558594
2021-08-24,82682.72527472528,35202.48351648352,23905.56043956044,23642.197802197803,20970.516483516483,16686.69230769231,1.2546153846153847,17688.736263736264,27245.527472527472,24311.736263736264,147.90879821777344
2021-08-25,82703.89010989011,35201.593406593405,23901.824175824175,23629.879120879123,20957.406593406595,16685.076923076922,1.2538461538461538,17666.494505494506,27235.01098901099,24299.494505494506,146.6632080078125
2021-08-26,82725.05494505494,35200.703296703294,23898.08791208791,23617.56043956044,20944.296703296703,16683.46153846154,1.253076923076923,17644.252747252747,27224.494505494506,24287.252747252747,145.85260009765625
2021-08-27,82746.21978021978,35199.81318681319,23894.351648351647,23605.24175824176,20931.186813186814,16681.846153846152,1.2523076923076923,17622.01098901099,27213.978021978022,24275.01098901099,146.90048217773438
2021-08-30,82809.71428571429,35197.142857142855,23883.14285714286,23568.285714285714,20891.85714285714,16677.0,1.25,17555.285714285714,27182.428571428572,24238.285714285714,151.36878967285156
2021-08-31,82830.87912087912,35196.25274725275,23879.406593406595,23555.967032967033,20878.747252747253,16675.384615384617,1.2492307692307691,17533.043956043955,27171.91208791209,24226.043956043955,150.0935516357422
2021-09-01,82852.04395604396,35195.36263736264,23875.67032967033,23543.648351648353,20865.637362637364,16673.76923076923,1.2484615384615385,17510.802197802197,27161.395604395606,24213.802197802197,150.7657470703125
2021-09-02,82873.20879120879,35194.47252747253,23871.934065934067,23531.32967032967,20852.527472527472,16672.153846153848,1.2476923076923077,17488.56043956044,27150.879120879123,24201.56043956044,151.89273071289062
2021-09-03,82894.37362637362,35193.58241758242,23868.197802197803,23519.01098901099,20839.417582417584,16670.53846153846,1.246923076923077,17466.31868131868,27140.362637362636,24189.31868131868,152.53529357910156
2021-09-07,82979.03296703297,35190.02197802198,23853.252747252747,23469.736263736264,20786.978021978022,16664.076923076922,1.2438461538461538,17377.351648351647,27098.296703296703,24140.351648351647,154.89796447753906
2021-09-08,83000.1978021978,35189.131868131866,23849.516483516483,23457.417582417584,20773.86813186813,16662.46153846154,1.243076923076923,17355.10989010989,27087.78021978022,24128.10989010989,153.3360137939453
2021-09-09,83021.36263736263,35188.241758241755,23845.78021978022,23445.0989010989,20760.75824175824,16660.846153846152,1.2423076923076923,17332.868131868134,27077.263736263736,24115.868131868134,152.30792236328125
2021-09-10,83042.52747252748,35187.35164835165,23842.043956043955,23432.78021978022,20747.648351648353,16659.23076923077,1.2415384615384615,17310.62637362637,27066.747252747253,24103.626373626375,147.26625061035156
2021-09-13,83106.02197802198,35184.681318681316,23830.835164835164,23395.824175824175,20708.31868131868,16654.384615384617,1.2392307692307691,17243.9010989011,27035.197802197803,24066.9010989011,147.839599609375
2021-09-14,83127.18681318681,35183.79120879121,23827.0989010989,23383.505494505494,20695.20879120879,16652.76923076923,1.2384615384615385,17221.659340659342,27024.68131868132,24054.659340659342,146.42596435546875
2021-09-15,83148.35164835164,35182.9010989011,23823.362637362636,23371.186813186814,20682.0989010989,16651.153846153848,1.2376923076923076,17199.417582417584,27014.164835164836,24042.417582417584,147.3255615234375
2021-09-16,83169.51648351649,35182.01098901099,23819.62637362637,23358.86813186813,20668.98901098901,16649.53846153846,1.236923076923077,17177.175824175825,27003.648351648353,24030.175824175825,147.0883026123047
2021-09-17,83190.68131868132,35181.12087912088,23815.89010989011,23346.54945054945,20655.879120879123,16647.923076923078,1.2361538461538462,17154.934065934067,26993.13186813187,24017.934065934067,144.38954162597656
2021-09-20,83254.17582417582,35178.45054945055,23804.68131868132,23309.593406593405,20616.54945054945,16643.076923076922,1.2338461538461538,17088.20879120879,26961.582417582416,23981.20879120879,141.30523681640625
2021-09-21,83275.34065934065,35177.56043956044,23800.945054945056,23297.274725274725,20603.43956043956,16641.46153846154,1.233076923076923,17065.967032967033,26951.065934065933,23968.967032967033,141.78961181640625
2021-09-22,83296.50549450549,35176.67032967033,23797.20879120879,23284.956043956045,20590.32967032967,16639.846153846152,1.2323076923076923,17043.725274725275,26940.54945054945,23956.725274725275,144.1819305419922
2021-09-23,83317.67032967033,35175.78021978022,23793.472527472528,23272.637362637364,20577.21978021978,16638.23076923077,1.2315384615384615,17021.483516483517,26930.032967032967,23944.483516483517,145.15072631835938
2021-09-24,83338.83516483517,35174.89010989011,23789.736263736264,23260.31868131868,20564.10989010989,16636.615384615383,1.2307692307692308,16999.24175824176,26919.516483516483,23932.24175824176,145.23968505859375
2021-09-27,84251.97802197802,35593.0989010989,24175.054945054944,23643.45054945055,20860.428571428572,16632.45054945055,1.2491208791208792,17574.494505494506,27298.516483516483,24315.934065934067,143.70742797851562
2021-09-28,84697.96703296703,35802.64835164835,24369.582417582416,23841.175824175825,21015.14285714286,16631.175824175825,1.2586813186813186,17873.24175824176,27493.274725274725,24513.9010989011,140.28701782226562
2021-09-29,85143.95604395604,36012.1978021978,24564.10989010989,24038.9010989011,21169.85714285714,16629.9010989011,1.2682417582417582,18171.98901098901,27688.032967032967,24711.86813186813,141.1964874267578
2021-09-30,85589.94505494506,36221.74725274726,24758.637362637364,24236.62637362637,21324.571428571428,16628.626373626375,1.2778021978021978,18470.736263736264,27882.79120879121,24909.835164835164,139.88168334960938
2021-10-01,86035.93406593407,36431.296703296706,24953.164835164836,24434.351648351647,21479.285714285714,16627.351648351647,1.2873626373626375,18769.483516483517,28077.54945054945,25107.802197802197,141.01852416992188
2021-10-04,87373.9010989011,37059.945054945056,25536.747252747253,25027.527472527472,21943.428571428572,16623.527472527472,1.316043956043956,19665.725274725275,28661.824175824175,25701.703296703297,137.5486602783203
2021-10-05,87819.89010989011,37269.494505494506,25731.274725274725,25225.252747252747,22098.14285714286,16622.252747252747,1.3256043956043957,19964.472527472528,28856.582417582416,25899.67032967033,139.4961395263672
2021-10-06,88265.87912087912,37479.043956043955,25925.802197802197,25422.978021978022,22252.85714285714,16620.978021978022,1.335164835164835,20263.21978021978,29051.340659340658,26097.63736263736,140.3759765625
2021-10-07,88711.86813186813,37688.593406593405,26120.32967032967,25620.703296703297,22407.571428571428,16619.703296703297,1.3447252747252747,20561.967032967033,29246.0989010989,26295.604395604394,141.65121459960938
2021-10-08,89157.85714285714,37898.142857142855,26314.85714285714,25818.428571428572,22562.285714285714,16618.428571428572,1.3542857142857143,20860.714285714286,29440.85714285714,26493.571428571428,141.26564025878906
2021-10-11,90495.82417582418,38526.79120879121,26898.43956043956,26411.604395604394,23026.428571428572,16614.604395604394,1.382967032967033,21756.956043956045,30025.131868131866,27087.472527472528,141.1767120361328
2021-10-12,90941.81318681319,38736.34065934066,27092.967032967033,26609.32967032967,23181.14285714286,16613.32967032967,1.3925274725274726,22055.703296703297,30219.89010989011,27285.43956043956,139.89157104492188
2021-10-13,91387.8021978022,38945.89010989011,27287.494505494506,26807.054945054944,23335.857142857145,16612.054945054944,1.4020879120879122,22354.45054945055,30414.64835164835,27483.406593406595,139.29844665527344
2021-10-14,91833.79120879121,39155.43956043956,27482.021978021978,27004.78021978022,23490.571428571428,16610.78021978022,1.4116483516483516,22653.197802197803,30609.406593406595,27681.37362637363,142.11582946777344
2021-10-15,92279.78021978022,39364.98901098901,27676.54945054945,27202.505494505494,23645.285714285714,16609.505494505494,1.4212087912087912,22951.945054945056,30804.164835164836,27879.340659340658,143.18348693847656
2021-10-18,93617.74725274726,39993.63736263736,28260.131868131866,27795.68131868132,24109.428571428572,16605.68131868132,1.4498901098901098,23848.186813186814,31388.43956043956,28473.24175824176,144.87393188476562
2021-10-19,94063.73626373627,40203.18681318681,28454.65934065934,27993.406593406595,24264.14285714286,16604.406593406595,1.4594505494505494,24146.934065934067,31583.197802197803,28671.20879120879,147.0586395263672
2021-10-20,94509.72527472528,40412.73626373627,28649.186813186814,28191.131868131866,24418.857142857145,16603.13186813187,1.469010989010989,24445.681318681316,31777.956043956045,28869.175824175825,147.5529327392578
2021-10-21,94955.71428571429,40622.28571428571,28843.714285714286,28388.85714285714,24573.571428571428,16601.85714285714,1.4785714285714286,24744.428571428572,31972.714285714286,29067.142857142855,147.77041625976562
2021-10-22,95401.7032967033,40831.83516483517,29038.24175824176,28586.582417582416,24728.285714285714,16600.582417582416,1.4881318681318683,25043.17582417582,32167.472527472528,29265.10989010989,146.9894561767578
2021-10-25,96739.67032967033,41460.48351648352,29621.824175824175,29179.75824175824,25192.428571428572,16596.75824175824,1.5168131868131869,25939.417582417584,32751.747252747253,29859.01098901099,146.94003295898438
2021-10-26,97185.65934065935,41670.03296703297,29816.35164835165,29377.483516483517,25347.14285714286,16595.483516483517,1.5263736263736263,26238.164835164833,32946.505494505494,30056.978021978022,147.61224365234375
2021-10-27,97631.64835164836,41879.58241758242,30010.879120879123,29575.20879120879,25501.857142857145,16594.20879120879,1.535934065934066,26536.91208791209,33141.26373626373,30254.945054945056,147.14761352539062
2021-10-28,98077.63736263737,42089.131868131866,30205.406593406595,29772.934065934067,25656.571428571428,16592.934065934067,1.5454945054945055,26835.65934065934,33336.02197802198,30452.91208791209,150.82508850097656
2021-10-29,98523.62637362638,42298.681318681316,30399.934065934067,29970.65934065934,25811.285714285714,16591.659340659342,1.5550549450549451,27134.406593406595,33530.78021978022,30650.879120879123,148.0867462158203
2021-11-01,99861.5934065934,42927.32967032967,30983.516483516483,30563.835164835164,26275.428571428572,16587.835164835164,1.5837362637362637,28030.64835164835,34115.054945054944,31244.78021978022,147.25634765625
2021-11-02,100307.58241758242,43136.87912087912,31178.043956043955,30761.56043956044,26430.14285714286,16586.56043956044,1.5932967032967034,28329.395604395606,34309.81318681319,31442.747252747253,148.3042449951172
2021-11-03,100753.57142857142,43346.42857142857,31372.571428571428,30959.285714285714,26584.857142857145,16585.285714285714,1.6028571428571428,28628.142857142855,34504.57142857143,31640.714285714286,149.75743103027344
2021-11-04,101199.56043956045,43555.97802197802,31567.0989010989,31157.01098901099,26739.571428571428,16584.01098901099,1.6124175824175824,28926.89010989011,34699.32967032967,31838.68131868132,149.23348999023438
2021-11-05,101645.54945054944,43765.52747252747,31761.62637362637,31354.736263736264,26894.285714285714,16582.736263736264,1.621978021978022,29225.63736263736,34894.08791208791,32036.64835164835,149.76809692382812
2021-11-08,102983.51648351649,44394.17582417582,32345.20879120879,31947.91208791209,27358.428571428572,16578.91208791209,1.6506593406593406,30121.879120879123,35478.36263736264,32630.54945054945,148.9364776611328
2021-11-09,103429.50549450549,44603.72527472528,32539.736263736264,32145.63736263736,27513.14285714286,16577.637362637364,1.6602197802197802,30420.62637362637,35673.12087912088,32828.51648351648,149.3027801513672
2021-11-10,103875.49450549451,44813.27472527472,32734.263736263736,32343.36263736264,27667.857142857145,16576.362637362636,1.6697802197802198,30719.37362637363,35867.87912087912,33026.48351648352,146.44166564941406
2021-11-11,104321.48351648351,45022.82417582418,32928.79120879121,32541.08791208791,27822.571428571428,16575.08791208791,1.6793406593406592,31018.120879120877,36062.63736263736,33224.45054945055,146.3921661376953
2021-11-12,104767.47252747254,45232.37362637363,33123.31868131868,32738.813186813186,27977.285714285714,16573.813186813186,1.6889010989010989,31316.86813186813,36257.395604395606,33422.41758241758,148.49098205566406
2021-11-15,106105.43956043955,45861.02197802198,33706.9010989011,33331.98901098901,28441.428571428572,16569.98901098901,1.7175824175824177,32213.10989010989,36841.67032967033,34016.31868131868,148.5009002685547
2021-11-16,106551.42857142858,46070.57142857143,33901.42857142857,33529.71428571428,28596.14285714286,16568.714285714286,1.7271428571428573,32511.85714285714,37036.42857142857,34214.28571428571,149.4909210205078
2021-11-17,106997.41758241758,46280.12087912088,34095.956043956045,33727.43956043956,28750.857142857145,16567.43956043956,1.7367032967032967,32810.604395604394,37231.18681318681,34412.25274725274,151.95599365234375
2021-11-18,107443.40659340659,46489.67032967033,34290.48351648352,33925.16483516483,28905.571428571428,16566.164835164836,1.7462637362637363,33109.35164835164,37425.945054945056,34610.21978021978,156.29222106933594
2021-11-19,107889.3956043956,46699.21978021978,34485.01098901099,34122.89010989011,29060.285714285717,16564.89010989011,1.7558241758241757,33408.0989010989,37620.703296703294,34808.18681318681,158.94544982910156
2021-11-22,109227.36263736263,47327.868131868134,35068.593406593405,34716.06593406593,29524.428571428572,16561.065934065933,1.7845054945054946,34304.340659340654,38204.97802197802,35402.08791208791,159.4107666015625
2021-11-23,109673.35164835164,47537.41758241758,35263.12087912088,34913.79120879121,29679.142857142855,16559.79120879121,1.7940659340659342,34603.08791208791,38399.73626373627,35600.054945054944,159.79684448242188
2021-11-24,110119.34065934065,47746.96703296703,35457.64835164835,35111.51648351648,29833.857142857145,16558.516483516483,1.8036263736263738,34901.83516483517,38594.494505494506,35798.02197802198,160.32154846191406
2021-11-26,111011.31868131868,48166.06593406593,35846.7032967033,35506.96703296703,30143.285714285717,16555.967032967033,1.8227472527472528,35499.329670329666,38984.01098901099,36193.956043956045,155.24281311035156
2021-11-29,112349.28571428571,48794.71428571428,36430.28571428571,36100.142857142855,30607.428571428572,16552.14285714286,1.8514285714285714,36395.57142857143,39568.28571428571,36787.857142857145,158.6385498046875
2021-11-30,112795.27472527472,49004.26373626373,36624.81318681319,36297.868131868134,30762.142857142855,16550.86813186813,1.860989010989011,36694.31868131868,39763.043956043955,36985.82417582418,163.6479949951172
2021-12-01,113241.26373626373,49213.81318681319,36819.34065934066,36495.593406593405,30916.857142857145,16549.593406593405,1.8705494505494507,36993.06593406593,39957.8021978022,37183.79120879121,163.12327575683594
2021-12-02,113687.25274725274,49423.36263736264,37013.868131868134,36693.31868131868,31071.571428571428,16548.31868131868,1.8801098901098903,37291.81318681319,40152.56043956044,37381.758241758245,162.1233673095703
2021-12-03,114133.24175824175,49632.91208791209,37208.395604395606,36891.043956043955,31226.285714285717,16547.043956043955,1.8896703296703299,37590.56043956044,40347.31868131868,37579.72527472528,160.22254943847656
2021-12-06,115471.20879120879,50261.56043956044,37791.97802197802,37484.21978021978,31690.428571428572,16543.21978021978,1.9183516483516483,38486.8021978022,40931.593406593405,38173.62637362637,163.66778564453125
2021-12-07,115917.1978021978,50471.10989010989,37986.505494505494,37681.945054945056,31845.142857142855,16541.945054945056,1.927912087912088,38785.54945054945,41126.35164835165,38371.593406593405,169.4691925048828
2021-12-08,116363.18681318681,50680.65934065934,38181.03296703297,37879.67032967033,31999.857142857145,16540.67032967033,1.9374725274725275,39084.2967032967,41321.10989010989,38569.56043956044,173.33021545410156
2021-12-09,116809.17582417582,50890.20879120879,38375.56043956044,38077.395604395606,32154.571428571428,16539.395604395606,1.9470329670329671,39383.043956043955,41515.868131868134,38767.52747252747,172.81541442871094
2021-12-10,117255.16483516483,51099.758241758245,38570.08791208791,38275.12087912088,32309.285714285717,16538.120879120877,1.9565934065934067,39681.79120879121,41710.62637362637,38965.494505494506,177.6565399169922
2021-12-13,118593.13186813187,51728.40659340659,39153.67032967033,38868.2967032967,32773.42857142857,16534.296703296703,1.9852747252747254,40578.03296703297,42294.9010989011,39559.395604395606,173.98365783691406
2021-12-14,119039.12087912088,51937.956043956045,39348.1978021978,39066.02197802198,32928.142857142855,16533.021978021978,1.9948351648351648,40876.78021978022,42489.65934065934,39757.36263736264,172.5877227783203
2021-12-15,119485.10989010989,52147.505494505494,39542.72527472528,39263.74725274726,33082.857142857145,16531.747252747253,2.0043956043956044,41175.52747252747,42684.41758241758,39955.329670329666,177.50807189941406
2021-12-16,119931.0989010989,52357.054945054944,39737.25274725274,39461.47252747253,33237.57142857143,16530.472527472528,2.013956043956044,41474.27472527472,42879.17582417582,40153.2967032967,170.53839111328125
2021-12-17,120377.08791208791,52566.604395604394,39931.78021978022,39659.1978021978,33392.28571428572,16529.197802197803,2.0235164835164836,41773.02197802198,43073.93406593407,40351.26373626373,169.42958068847656
2021-12-20,121715.05494505494,53195.25274725274,40515.36263736263,40252.37362637362,33856.42857142857,16525.373626373625,2.052197802197802,42669.26373626373,43658.20879120879,40945.16483516483,168.0535125732422
2021-12-21,122161.04395604396,53404.8021978022,40709.89010989011,40450.0989010989,34011.142857142855,16524.0989010989,2.061758241758242,42968.01098901099,43852.96703296703,41143.131868131866,171.26112365722656
2021-12-22,122607.03296703297,53614.35164835164,40904.41758241758,40647.82417582418,34165.857142857145,16522.824175824175,2.0713186813186812,43266.758241758245,44047.72527472528,41341.0989010989,173.88465881347656
2021-12-23,123053.02197802198,53823.9010989011,41098.945054945056,40845.54945054945,34320.57142857143,16521.54945054945,2.080879120879121,43565.505494505494,44242.48351648352,41539.06593406593,174.51824951171875
2021-12-27,123358.91208791209,53986.20879120879,41235.054945054944,40997.0,34418.57142857143,16516.45054945055,2.087252747252747,43756.16483516483,44388.81318681319,41690.93406593407,178.52777099609375
2021-12-28,123065.86813186813,53857.81318681319,41108.58241758242,40875.0,34312.857142857145,16515.175824175825,2.080879120879121,43552.74725274726,44267.21978021978,41568.9010989011,177.4981689453125
2021-12-29,122772.82417582418,53729.41758241758,40982.10989010989,40753.0,34207.142857142855,16513.9010989011,2.0745054945054946,43349.32967032967,44145.62637362637,41446.868131868134,177.58724975585938
2021-12-30,122479.78021978022,53601.02197802198,40855.63736263736,40631.0,34101.42857142857,16512.626373626375,2.0681318681318683,43145.91208791209,44024.03296703297,41324.83516483517,176.41903686523438
2021-12-31,122186.73626373627,53472.62637362637,40729.16483516483,40509.0,33995.71428571428,16511.351648351647,2.0617582417582416,42942.494505494506,43902.43956043956,41202.8021978022,175.79534912109375
2022-01-03,121307.6043956044,53087.43956043956,40349.74725274726,40143.0,33678.57142857143,16507.527472527472,2.042637362637363,42332.241758241755,43537.65934065934,40836.703296703294,180.1909637451172
2022-01-04,121014.56043956045,52959.043956043955,40223.27472527473,40021.0,33572.857142857145,16506.252747252747,2.036263736263736,42128.82417582418,43416.06593406593,40714.67032967033,177.904052734375
2022-01-05,120721.51648351649,52830.64835164835,40096.8021978022,39899.0,33467.142857142855,16504.978021978022,2.02989010989011,41925.406593406595,43294.47252747253,40592.63736263736,173.1718292236328
2022-01-06,120428.47252747254,52702.25274725274,39970.32967032967,39777.0,33361.42857142857,16503.703296703297,2.0235164835164836,41721.98901098901,43172.87912087912,40470.604395604394,170.281005859375
2022-01-07,120135.42857142857,52573.857142857145,39843.857142857145,39655.0,33255.71428571428,16502.428571428572,2.0171428571428573,41518.57142857143,43051.28571428572,40348.57142857143,170.44931030273438
2022-01-10,119256.2967032967,52188.67032967033,39464.43956043956,39289.0,32938.57142857143,16498.604395604394,1.9980219780219781,40908.318681318684,42686.505494505494,39982.47252747253,170.4691162109375
2022-01-11,118963.25274725274,52060.27472527472,39337.96703296703,39167.0,32832.857142857145,16497.32967032967,1.9916483516483516,40704.9010989011,42564.91208791209,39860.43956043956,173.33021545410156
2022-01-12,118670.20879120879,51931.87912087912,39211.494505494506,39045.0,32727.14285714286,16496.054945054944,1.9852747252747254,40501.48351648352,42443.318681318684,39738.406593406595,173.77572631835938
2022-01-13,118377.16483516483,51803.48351648352,39085.02197802198,38923.0,32621.428571428572,16494.78021978022,1.9789010989010989,40298.06593406593,42321.72527472527,39616.37362637363,170.4691162109375
2022-01-14,118084.12087912088,51675.08791208791,38958.54945054945,38801.0,32515.714285714286,16493.505494505494,1.9725274725274726,40094.64835164835,42200.131868131866,39494.34065934066,171.34033203125
2022-01-18,116911.94505494506,51161.505494505494,38452.65934065934,38313.0,32092.857142857145,16488.406593406595,1.9470329670329671,39280.97802197802,41713.758241758245,39006.20879120879,168.10301208496094
2022-01-19,116618.9010989011,51033.10989010989,38326.18681318681,38191.0,31987.14285714286,16487.13186813187,1.9406593406593406,39077.56043956044,41592.16483516483,38884.17582417582,164.56866455078125
2022-01-20,116325.85714285714,50904.71428571428,38199.71428571428,38069.0,31881.428571428572,16485.85714285714,1.9342857142857144,38874.142857142855,41470.57142857143,38762.142857142855,162.86585998535156
2022-01-21,116032.81318681319,50776.318681318684,38073.241758241755,37947.0,31775.714285714286,16484.582417582416,1.927912087912088,38670.72527472527,41348.97802197802,38640.10989010989,160.786865234375
2022-01-24,115153.68131868132,50391.131868131866,37693.82417582418,37581.0,31458.571428571428,16480.75824175824,1.908791208791209,38060.47252747253,40984.1978021978,38274.01098901099,160.00474548339844
2022-01-25,114860.63736263737,50262.73626373626,37567.35164835165,37459.0,31352.857142857145,16479.483516483517,1.9024175824175824,37857.054945054944,40862.604395604394,38151.97802197802,158.18313598632812
2022-01-26,114567.59340659341,50134.34065934066,37440.87912087912,37337.0,31247.14285714286,16478.20879120879,1.8960439560439561,37653.63736263736,40741.01098901099,38029.945054945056,158.0940399169922
2022-01-27,114274.54945054946,50005.945054945056,37314.406593406595,37215.0,31141.428571428572,16476.934065934067,1.8896703296703297,37450.21978021978,40619.41758241758,37907.91208791209,157.6287384033203
2022-01-28,113981.50549450549,49877.54945054945,37187.93406593407,37093.0,31035.714285714286,16475.659340659342,1.8832967032967034,37246.8021978022,40497.82417582418,37785.87912087912,168.62770080566406
2022-01-31,113102.37362637362,49492.36263736264,36808.51648351648,36727.0,30718.571428571428,16471.835164835164,1.8641758241758242,36636.54945054945,40133.043956043955,37419.78021978022,173.03321838378906
2022-02-01,112809.32967032967,49363.96703296703,36682.043956043955,36605.0,30612.857142857145,16470.56043956044,1.857802197802198,36433.131868131866,40011.45054945055,37297.74725274726,172.86492919921875
2022-02-02,112516.28571428571,49235.57142857143,36555.57142857143,36483.0,30507.14285714286,16469.285714285714,1.8514285714285714,36229.71428571428,39889.857142857145,37175.71428571428,174.0826416015625
2022-02-03,112223.24175824175,49107.17582417582,36429.0989010989,36361.0,30401.428571428572,16468.01098901099,1.8450549450549452,36026.2967032967,39768.26373626373,37053.681318681316,171.1719970703125
2022-02-04,111930.1978021978,48978.78021978022,36302.62637362637,36239.0,30295.714285714286,16466.736263736264,1.8386813186813187,35822.87912087912,39646.67032967033,36931.64835164835,170.8845672607422
2022-02-07,111051.06593406593,48593.593406593405,35923.20879120879,35873.0,29978.571428571428,16462.91208791209,1.8195604395604397,35212.62637362637,39281.89010989011,36565.54945054945,170.1609344482422
2022-02-08,110758.02197802198,48465.1978021978,35796.73626373627,35751.0,29872.857142857145,16461.637362637364,1.8131868131868132,35009.20879120879,39160.2967032967,36443.51648351648,173.30323791503906
2022-02-09,110464.97802197802,48336.8021978022,35670.26373626373,35629.0,29767.14285714286,16460.362637362636,1.806813186813187,34805.79120879121,39038.703296703294,36321.48351648352,174.74058532714844
2022-02-10,110171.93406593407,48208.406593406595,35543.79120879121,35507.0,29661.428571428572,16459.08791208791,1.8004395604395604,34602.37362637363,38917.10989010989,36199.45054945055,170.61692810058594
2022-02-11,109878.89010989011,48080.01098901099,35417.318681318684,35385.0,29555.714285714286,16457.813186813186,1.7940659340659342,34398.956043956045,38795.51648351648,36077.41758241758,167.1673126220703
2022-02-14,108999.75824175825,47694.82417582418,35037.9010989011,35019.0,29238.571428571428,16453.98901098901,1.774945054945055,33788.703296703294,38430.73626373627,35711.318681318684,167.40521240234375
2022-02-15,108706.71428571429,47566.42857142857,34911.42857142857,34897.0,29132.857142857145,16452.714285714286,1.7685714285714287,33585.28571428571,38309.142857142855,35589.28571428571,171.28106689453125
2022-02-16,108413.67032967033,47438.03296703297,34784.956043956045,34775.0,29027.14285714286,16451.43956043956,1.7621978021978022,33381.868131868134,38187.54945054945,35467.25274725274,171.0431671142578
2022-02-17,108120.62637362638,47309.63736263736,34658.48351648352,34653.0,28921.428571428572,16450.164835164836,1.755824175824176,33178.45054945055,38065.956043956045,35345.21978021978,167.40521240234375
2022-02-18,107827.58241758242,47181.241758241755,34532.01098901099,34531.0,28815.714285714286,16448.89010989011,1.7494505494505495,32975.03296703297,37944.36263736264,35223.18681318681,165.83900451660156
2022-02-22,106655.4065934066,46667.65934065934,34026.12087912088,34043.0,28392.857142857145,16443.79120879121,1.723956043956044,32161.36263736264,37457.98901098901,34735.054945054944,162.8850555419922
2022-02-23,106362.36263736265,46539.26373626373,33899.64835164835,33921.0,28287.14285714286,16442.516483516483,1.7175824175824177,31957.945054945056,37336.395604395606,34613.02197802198,158.6721649169922
2022-02-24,106069.31868131869,46410.868131868134,33773.17582417582,33799.0,28181.428571428572,16441.24175824176,1.7112087912087912,31754.527472527472,37214.8021978022,34490.98901098901,161.31883239746094
2022-02-25,105776.27472527472,46282.47252747253,33646.703296703294,33677.0,28075.714285714286,16439.967032967033,1.704835164835165,31551.10989010989,37093.20879120879,34368.956043956045,163.41041564941406
2022-02-28,104897.14285714286,45897.28571428571,33267.28571428571,33311.0,27758.571428571428,16436.14285714286,1.6857142857142857,30940.857142857145,36728.42857142857,34002.857142857145,163.6780242919922
2022-03-01,104604.0989010989,45768.89010989011,33140.81318681319,33189.0,27652.857142857145,16434.86813186813,1.6793406593406595,30737.43956043956,36606.83516483517,33880.82417582418,161.7748260498047
2022-03-02,104311.05494505494,45640.494505494506,33014.34065934066,33067.0,27547.14285714286,16433.593406593405,1.672967032967033,30534.021978021978,36485.241758241755,33758.79120879121,165.10546875
2022-03-03,104018.01098901099,45512.0989010989,32887.868131868134,32945.0,27441.428571428572,16432.31868131868,1.6665934065934067,30330.604395604394,36363.64835164835,33636.758241758245,164.77833557128906
