Date,Cash & Cash Equivalents,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Debt,Adj Close
2013-11-19,153664.42857142858,77320.85714285714,140070.0,217390.85714285713,49435.71428571429,40900.42857142857,90336.14285714286,16960.571428571428,16.28875160217285
2013-11-20,153797.18681318683,77398.45054945056,140192.23076923078,217590.6813186813,49546.82417582418,40921.72527472527,90468.54945054944,16960.582417582416,16.14610481262207
2013-11-21,153929.94505494504,77476.04395604396,140314.46153846153,217790.5054945055,49657.93406593407,40943.02197802198,90600.95604395604,16960.593406593405,16.33860969543457
2013-11-22,154062.7032967033,77553.63736263737,140436.6923076923,217990.32967032967,49769.043956043955,40964.318681318684,90733.36263736263,16960.604395604394,16.296594619750977
2013-11-25,154460.97802197802,77786.41758241758,140803.38461538462,218589.8021978022,50102.37362637363,41028.20879120879,91130.58241758242,16960.637362637364,16.42011833190918
2013-11-26,154593.73626373627,77864.01098901099,140925.61538461538,218789.62637362638,50213.48351648352,41049.505494505494,91262.98901098901,16960.648351648353,16.72297477722168
2013-11-27,154726.4945054945,77941.6043956044,141047.84615384616,218989.45054945056,50324.593406593405,41070.8021978022,91395.3956043956,16960.659340659342,17.116748809814453
2013-11-29,154992.01098901097,78096.79120879121,141292.3076923077,219389.0989010989,50546.81318681319,41113.395604395606,91660.20879120879,16960.68131868132,17.433717727661133
2013-12-02,155390.2857142857,78329.57142857143,141659.0,219988.57142857142,50880.142857142855,41177.28571428572,92057.42857142857,16960.714285714286,17.281980514526367
2013-12-03,155523.04395604396,78407.16483516483,141781.23076923078,220188.3956043956,50991.25274725275,41198.58241758242,92189.83516483517,16960.725274725275,17.75507354736328
2013-12-04,155655.8021978022,78484.75824175825,141903.46153846153,220388.21978021978,51102.36263736264,41219.87912087912,92322.24175824175,16960.736263736264,17.71368980407715
2013-12-05,155788.56043956045,78562.35164835164,142025.6923076923,220588.04395604396,51213.47252747253,41241.17582417582,92454.64835164836,16960.747252747253,17.804611206054688
2013-12-06,155921.3186813187,78639.94505494506,142147.92307692306,220787.86813186813,51324.58241758242,41262.47252747253,92587.05494505494,16960.75824175824,17.557558059692383
2013-12-09,156319.5934065934,78872.72527472528,142514.61538461538,221387.34065934067,51657.91208791209,41326.36263736264,92984.27472527472,16960.79120879121,17.75851821899414
2013-12-10,156452.35164835164,78950.31868131868,142636.84615384616,221587.16483516485,51769.02197802198,41347.65934065934,93116.68131868132,16960.802197802197,17.730934143066406
2013-12-11,156585.1098901099,79027.91208791209,142759.07692307694,221786.98901098903,51880.131868131866,41368.956043956045,93249.08791208791,16960.813186813186,17.599565505981445
2013-12-12,156717.86813186813,79105.50549450549,142881.3076923077,221986.81318681317,51991.241758241755,41390.25274725274,93381.49450549451,16960.824175824175,17.573862075805664
2013-12-13,156850.62637362638,79183.0989010989,143003.53846153847,222186.63736263735,52102.35164835165,41411.54945054945,93513.9010989011,16960.835164835164,17.382305145263672
2013-12-16,157248.9010989011,79415.87912087912,143370.23076923078,222786.1098901099,52435.68131868132,41475.43956043956,93911.12087912088,16960.86813186813,17.478548049926758
2013-12-17,157381.65934065933,79493.47252747254,143492.46153846153,222985.93406593407,52546.79120879121,41496.73626373626,94043.52747252746,16960.879120879123,17.39986228942871
2013-12-18,157514.41758241758,79571.06593406593,143614.6923076923,223185.75824175825,52657.9010989011,41518.03296703297,94175.93406593407,16960.89010989011,17.267555236816406
2013-12-19,157647.17582417582,79648.65934065935,143736.92307692306,223385.58241758242,52769.01098901099,41539.32967032967,94308.34065934065,16960.9010989011,17.069719314575195
2013-12-20,157779.93406593407,79726.25274725274,143859.15384615384,223585.4065934066,52880.12087912088,41560.62637362637,94440.74725274726,16960.91208791209,17.212697982788086
2013-12-23,158178.2087912088,79959.03296703297,144225.84615384616,224184.8791208791,53213.45054945055,41624.51648351648,94837.96703296703,16960.945054945056,17.873275756835938
2013-12-24,158310.96703296702,80036.62637362638,144348.07692307694,224384.7032967033,53324.56043956044,41645.81318681319,94970.37362637362,16960.956043956045,17.797401428222656
2013-12-26,158576.4835164835,80191.81318681319,144592.53846153847,224784.35164835164,53546.78021978022,41688.406593406595,95235.18681318681,16960.978021978022,17.679203033447266
2013-12-27,158709.24175824175,80269.40659340659,144714.76923076922,224984.17582417582,53657.89010989011,41709.703296703294,95367.5934065934,16960.98901098901,17.55975341796875
2013-12-30,158660.61538461538,80131.48351648351,144630.64835164836,224762.13186813187,53536.89010989011,41750.142857142855,95287.03296703297,16961.021978021978,17.385122299194336
2013-12-31,158569.92307692306,80023.72527472528,144527.47252747254,224551.1978021978,53420.83516483517,41759.71428571428,95180.54945054946,16961.032967032967,17.588911056518555
2014-01-02,158388.53846153847,79808.20879120879,144321.1208791209,224129.32967032967,53188.72527472527,41778.857142857145,94967.58241758242,16961.054945054944,17.341543197631836
2014-01-03,158297.84615384616,79700.45054945054,144217.94505494504,223918.3956043956,53072.67032967033,41788.42857142857,94861.0989010989,16961.065934065933,16.960622787475586
2014-01-06,158025.76923076922,79377.17582417582,143908.41758241758,223285.5934065934,52724.505494505494,41817.142857142855,94541.64835164836,16961.0989010989,17.053110122680664
2014-01-07,157935.07692307694,79269.41758241758,143805.24175824175,223074.65934065933,52608.45054945055,41826.71428571428,94435.16483516483,16961.10989010989,16.93115234375
2014-01-08,157844.38461538462,79161.65934065935,143702.06593406593,222863.72527472526,52492.395604395606,41836.28571428572,94328.68131868132,16961.120879120877,17.038375854492188
2014-01-09,157753.6923076923,79053.9010989011,143598.8901098901,222652.7912087912,52376.34065934066,41845.857142857145,94222.1978021978,16961.13186813187,16.820791244506836
2014-01-10,157663.0,78946.14285714286,143495.7142857143,222441.85714285713,52260.28571428572,41855.42857142857,94115.71428571429,16961.14285714286,16.708553314208984
2014-01-13,157390.92307692306,78622.86813186813,143186.18681318683,221809.05494505496,51912.12087912088,41884.142857142855,93796.26373626373,16961.175824175825,16.7960262298584
2014-01-14,157300.23076923078,78515.10989010989,143083.010989011,221598.1208791209,51796.06593406593,41893.71428571428,93689.78021978022,16961.186813186814,17.13023567199707
2014-01-15,157209.53846153847,78407.35164835164,142979.83516483515,221387.18681318683,51680.01098901099,41903.28571428572,93583.2967032967,16961.197802197803,17.474163055419922
2014-01-16,157118.84615384616,78299.59340659341,142876.65934065933,221176.25274725276,51563.956043956045,41912.857142857145,93476.81318681319,16961.20879120879,17.376659393310547
2014-01-17,157028.15384615384,78191.83516483517,142773.4835164835,220965.3186813187,51447.9010989011,41922.42857142857,93370.32967032967,16961.21978021978,16.950902938842773
2014-01-21,156665.38461538462,77760.8021978022,142360.78021978022,220121.58241758242,50983.681318681316,41960.71428571428,92944.3956043956,16961.263736263736,17.214258193969727
2014-01-22,156574.6923076923,77653.04395604396,142257.6043956044,219910.64835164836,50867.62637362637,41970.28571428572,92837.91208791209,16961.274725274725,17.29075813293457
2014-01-23,156484.0,77545.28571428571,142154.42857142858,219699.7142857143,50751.57142857143,41979.857142857145,92731.42857142857,16961.285714285714,17.43716812133789
2014-01-24,156393.3076923077,77437.52747252748,142051.25274725276,219488.78021978022,50635.51648351648,41989.42857142857,92624.94505494506,16961.296703296703,17.12020492553711
2014-01-27,156121.23076923078,77114.25274725274,141741.72527472526,218855.97802197802,50287.35164835165,42018.142857142855,92305.49450549451,16961.32967032967,17.259092330932617
2014-01-28,156030.53846153847,77006.49450549451,141638.54945054944,218645.04395604396,50171.296703296706,42027.71428571428,92199.01098901099,16961.340659340658,15.879621505737305
2014-01-29,155939.84615384616,76898.73626373627,141535.37362637362,218434.1098901099,50055.241758241755,42037.28571428572,92092.52747252748,16961.351648351647,15.69934368133545
2014-01-30,155849.15384615384,76790.97802197802,141432.1978021978,218223.17582417582,49939.18681318681,42046.857142857145,91986.04395604396,16961.362637362636,15.668937683105469
2014-01-31,155758.46153846153,76683.21978021978,141329.02197802198,218012.24175824175,49823.131868131866,42056.42857142857,91879.56043956045,16961.373626373625,15.6946439743042
2014-02-03,155486.38461538462,76359.94505494506,141019.4945054945,217379.43956043955,49474.96703296703,42085.142857142855,91560.10989010989,16961.406593406595,15.723793983459473
2014-02-04,155395.6923076923,76252.18681318681,140916.3186813187,217168.5054945055,49358.91208791209,42094.71428571428,91453.62637362638,16961.417582417584,15.951407432556152
2014-02-05,155305.0,76144.42857142857,140813.14285714287,216957.57142857142,49242.857142857145,42104.28571428572,91347.14285714286,16961.428571428572,16.0705509185791
2014-02-06,155214.3076923077,76036.67032967033,140709.96703296702,216746.63736263735,49126.8021978022,42113.857142857145,91240.65934065935,16961.43956043956,16.164222717285156
2014-02-07,155123.61538461538,75928.91208791209,140606.7912087912,216535.7032967033,49010.74725274726,42123.42857142857,91134.17582417582,16961.45054945055,16.390363693237305
2014-02-10,154851.53846153847,75605.63736263737,140297.26373626373,215902.9010989011,48662.58241758242,42152.142857142855,90814.72527472528,16961.483516483517,16.683990478515625
2014-02-11,154760.84615384616,75497.87912087912,140194.0879120879,215691.96703296702,48546.52747252747,42161.71428571428,90708.24175824175,16961.494505494506,16.903818130493164
2014-02-12,154670.15384615384,75390.12087912088,140090.9120879121,215481.03296703298,48430.47252747253,42171.28571428572,90601.75824175825,16961.505494505494,16.902557373046875
2014-02-13,154579.46153846153,75282.36263736263,139987.73626373627,215270.0989010989,48314.41758241758,42180.857142857145,90495.27472527472,16961.516483516483,17.170955657958984
2014-02-14,154488.76923076922,75174.6043956044,139884.56043956045,215059.16483516485,48198.36263736264,42190.42857142857,90388.79120879121,16961.527472527472,17.15707778930664
2014-02-18,154126.0,74743.57142857143,139471.85714285713,214215.42857142858,47734.142857142855,42228.71428571428,89962.85714285714,16961.571428571428,17.22015953063965
2014-02-19,154035.3076923077,74635.81318681319,139368.6813186813,214004.4945054945,47618.08791208791,42238.28571428572,89856.37362637362,16961.582417582416,16.948286056518555
2014-02-20,153944.61538461538,74528.05494505494,139265.5054945055,213793.56043956045,47502.03296703297,42247.857142857145,89749.89010989011,16961.593406593405,16.752113342285156
2014-02-21,153853.92307692306,74420.2967032967,139162.32967032967,213582.62637362638,47385.97802197802,42257.42857142857,89643.40659340659,16961.604395604394,16.56603240966797
2014-02-24,153581.84615384616,74097.02197802198,138852.8021978022,212949.82417582418,47037.81318681319,42286.142857142855,89323.95604395604,16961.637362637364,16.638578414916992
2014-02-25,153491.15384615384,73989.26373626373,138749.62637362638,212738.8901098901,46921.758241758245,42295.71428571428,89217.47252747254,16961.648351648353,16.465417861938477
2014-02-26,153400.46153846153,73881.50549450549,138646.45054945056,212527.95604395604,46805.7032967033,42305.28571428572,89110.98901098901,16961.659340659342,16.316869735717773
2014-02-27,153309.76923076922,73773.74725274726,138543.27472527474,212317.02197802198,46689.64835164835,42314.857142857145,89004.50549450549,16961.67032967033,16.642351150512695
2014-02-28,153219.07692307694,73665.98901098901,138440.0989010989,212106.0879120879,46573.593406593405,42324.42857142857,88898.02197802198,16961.68131868132,16.59725570678711
2014-03-03,152947.0,73342.71428571429,138130.57142857142,211473.2857142857,46225.42857142857,42353.142857142855,88578.57142857143,16961.714285714286,16.64519500732422
2014-03-04,152856.3076923077,73234.95604395604,138027.3956043956,211262.35164835164,46109.37362637363,42362.71428571428,88472.08791208791,16961.725274725275,16.75494956970215
2014-03-05,152765.61538461538,73127.1978021978,137924.21978021978,211051.41758241758,45993.318681318684,42372.28571428572,88365.6043956044,16961.736263736264,16.79027557373047
2014-03-06,152674.92307692306,73019.43956043955,137821.04395604396,210840.4835164835,45877.26373626373,42381.857142857145,88259.12087912088,16961.747252747253,16.7394962310791
2014-03-07,152584.23076923078,72911.68131868132,137717.86813186813,210629.54945054944,45761.20879120879,42391.42857142857,88152.63736263737,16961.75824175824,16.729721069335938
2014-03-10,152312.15384615384,72588.40659340659,137408.34065934067,209996.74725274724,45413.043956043955,42420.142857142855,87833.18681318681,16961.79120879121,16.744863510131836
2014-03-11,152221.46153846153,72480.64835164836,137305.16483516485,209785.81318681317,45296.98901098901,42429.71428571428,87726.7032967033,16961.802197802197,16.90791893005371
2014-03-12,152130.76923076922,72372.89010989011,137201.98901098903,209574.8791208791,45180.93406593407,42439.28571428572,87620.21978021978,16961.813186813186,16.9243221282959
2014-03-13,152040.07692307694,72265.13186813187,137098.81318681317,209363.94505494507,45064.87912087912,42448.857142857145,87513.73626373627,16961.824175824175,16.736345291137695
2014-03-14,151949.38461538462,72157.37362637362,136995.63736263735,209153.01098901097,44948.82417582418,42458.42857142857,87407.25274725274,16961.835164835164,16.548364639282227
2014-03-17,151677.3076923077,71834.0989010989,136686.1098901099,208520.2087912088,44600.65934065934,42487.142857142855,87087.8021978022,16961.86813186813,16.61302947998047
2014-03-18,151586.61538461538,71726.34065934065,136582.93406593407,208309.27472527474,44484.604395604394,42496.71428571428,86981.31868131868,16961.879120879123,16.760000228881836
2014-03-19,151495.92307692306,71618.58241758242,136479.75824175825,208098.34065934067,44368.54945054945,42506.28571428572,86874.83516483517,16961.89010989011,16.755584716796875
2014-03-20,151405.23076923078,71510.82417582418,136376.58241758242,207887.4065934066,44252.494505494506,42515.857142857145,86768.35164835164,16961.9010989011,16.67484474182129
2014-03-21,151314.53846153847,71403.06593406593,136273.4065934066,207676.47252747254,44136.43956043956,42525.42857142857,86661.86813186813,16961.91208791209,16.806364059448242
2014-03-24,151042.46153846153,71079.79120879121,135963.8791208791,207043.67032967033,43788.27472527472,42554.142857142855,86342.41758241758,16961.945054945056,17.005695343017578
2014-03-25,150951.76923076922,70972.03296703297,135860.7032967033,206832.73626373627,43672.21978021978,42563.71428571428,86235.93406593407,16961.956043956045,17.18861961364746
2014-03-26,150861.07692307694,70864.27472527472,135757.52747252746,206621.8021978022,43556.16483516483,42573.28571428572,86129.45054945056,16961.967032967033,17.0242977142334
2014-03-27,150770.38461538462,70756.51648351649,135654.35164835164,206410.86813186813,43440.10989010989,42582.857142857145,86022.96703296703,16961.978021978022,16.951128005981445
2014-03-28,150679.6923076923,70648.75824175825,135551.17582417582,206199.93406593407,43324.054945054944,42592.42857142857,85916.48351648351,16961.98901098901,16.932207107543945
2014-03-31,150894.5164835165,70484.03296703297,135868.2857142857,206352.3186813187,43273.868131868134,42882.72527472527,86156.59340659341,17271.406593406595,16.928421020507812
2014-04-01,151047.27472527474,70455.54945054946,136078.42857142858,206533.97802197802,43306.8021978022,43023.08791208791,86329.89010989011,17426.10989010989,17.083276748657227
2014-04-02,151200.03296703298,70427.06593406593,136288.57142857142,206715.63736263735,43339.73626373626,43163.45054945055,86503.18681318681,17580.813186813186,17.111661911010742
2014-04-03,151352.7912087912,70398.58241758242,136498.7142857143,206897.2967032967,43372.67032967033,43303.81318681319,86676.48351648351,17735.516483516483,16.99307632446289
2014-04-04,151505.54945054944,70370.0989010989,136708.85714285713,207078.95604395604,43405.604395604394,43444.17582417582,86849.78021978022,17890.21978021978,16.773242950439453
2014-04-07,151963.82417582418,70284.64835164836,137339.2857142857,207623.93406593407,43504.406593406595,43865.26373626374,87369.67032967033,18354.32967032967,16.509889602661133
2014-04-08,152116.58241758242,70256.16483516483,137549.42857142858,207805.5934065934,43537.34065934066,44005.62637362637,87542.96703296703,18509.032967032967,16.508947372436523
2014-04-09,152269.34065934067,70227.68131868132,137759.57142857142,207987.25274725276,43570.27472527473,44145.98901098901,87716.26373626373,18663.736263736264,16.725934982299805
2014-04-10,152422.0989010989,70199.1978021978,137969.7142857143,208168.9120879121,43603.20879120879,44286.35164835165,87889.56043956045,18818.43956043956,16.510208129882812
2014-04-11,152574.85714285713,70170.71428571429,138179.85714285713,208350.57142857142,43636.142857142855,44426.71428571428,88062.85714285714,18973.14285714286,16.388147354125977
2014-04-14,153033.13186813187,70085.26373626373,138810.2857142857,208895.54945054944,43734.945054945056,44847.8021978022,88582.74725274726,19437.252747252747,16.453439712524414
2014-04-15,153185.8901098901,70056.78021978022,139020.42857142858,209077.2087912088,43767.87912087912,44988.16483516483,88756.04395604396,19591.956043956045,16.336111068725586
2014-04-16,153338.64835164836,70028.2967032967,139230.57142857142,209258.86813186813,43800.81318681319,45128.52747252747,88929.34065934065,19746.659340659342,16.36922836303711
2014-04-17,153491.4065934066,69999.81318681319,139440.7142857143,209440.52747252746,43833.74725274726,45268.89010989011,89102.63736263737,19901.36263736264,16.55624771118164
2014-04-21,154102.43956043955,69885.87912087912,140281.2857142857,210167.16483516485,43965.48351648352,45830.34065934066,89795.82417582418,20520.175824175825,16.752744674682617
2014-04-22,154255.1978021978,69857.3956043956,140491.42857142858,210348.82417582418,43998.41758241758,45970.703296703294,89969.12087912088,20674.879120879123,16.76946258544922
2014-04-23,154407.95604395604,69828.91208791209,140701.57142857142,210530.4835164835,44031.35164835165,46111.06593406593,90142.41758241758,20829.582417582416,16.550260543823242
2014-04-24,154560.7142857143,69800.42857142857,140911.7142857143,210712.14285714287,44064.28571428572,46251.42857142857,90315.71428571429,20984.285714285714,17.907087326049805
2014-04-25,154713.47252747254,69771.94505494506,141121.85714285713,210893.8021978022,44097.21978021978,46391.79120879121,90489.01098901099,21138.98901098901,18.03860282897949
2014-04-28,155171.74725274724,69686.49450549451,141752.2857142857,211438.78021978022,44196.02197802198,46812.87912087912,91008.9010989011,21603.0989010989,18.737199783325195
2014-04-29,155324.5054945055,69658.01098901099,141962.42857142858,211620.43956043955,44228.956043956045,46953.241758241755,91182.1978021978,21757.802197802197,18.68169212341309
2014-04-30,155477.26373626373,69629.52747252748,142172.57142857142,211802.0989010989,44261.89010989011,47093.604395604394,91355.49450549451,21912.505494505494,18.61104202270508
2014-05-01,155630.02197802198,69601.04395604396,142382.7142857143,211983.75824175825,44294.82417582418,47233.96703296703,91528.79120879121,22067.20879120879,18.65487670898437
2014-05-02,155782.78021978022,69572.56043956045,142592.85714285713,212165.41758241758,44327.758241758245,47374.32967032967,91702.08791208791,22221.91208791209,18.689577102661133
2014-05-05,156241.05494505496,69487.10989010989,143223.2857142857,212710.3956043956,44426.56043956044,47795.41758241758,92221.97802197802,22686.021978021978,18.953872680664062
2014-05-06,156393.81318681317,69458.62637362638,143433.42857142858,212892.05494505496,44459.494505494506,47935.78021978022,92395.27472527472,22840.725274725275,18.747299194335938
2014-05-07,156546.57142857142,69430.14285714286,143643.57142857142,213073.7142857143,44492.42857142857,48076.142857142855,92568.57142857143,22995.428571428572,18.68169212341309
2014-05-08,156699.32967032967,69401.65934065935,143853.7142857143,213255.37362637362,44525.36263736264,48216.505494505494,92741.86813186813,23150.131868131866,18.64839172363281
2014-05-09,156852.0879120879,69373.17582417582,144063.85714285713,213437.03296703298,44558.296703296706,48356.868131868134,92915.16483516483,23304.835164835164,18.57068634033203
2014-05-12,157310.36263736265,69287.72527472528,144694.2857142857,213982.010989011,44657.0989010989,48777.956043956045,93435.05494505494,23768.945054945056,18.80189323425293
2014-05-13,157463.1208791209,69259.24175824175,144904.42857142858,214163.67032967033,44690.03296703297,48918.318681318684,93608.35164835164,23923.64835164835,18.831388473510746
2014-05-14,157615.8791208791,69230.75824175825,145114.57142857142,214345.32967032967,44722.96703296703,49058.681318681316,93781.64835164836,24078.35164835165,18.834875106811523
2014-05-15,157768.63736263735,69202.27472527472,145324.7142857143,214526.98901098903,44755.9010989011,49199.043956043955,93954.94505494506,24233.054945054944,18.674715042114254
2014-05-16,157921.3956043956,69173.79120879121,145534.85714285713,214708.64835164836,44788.83516483517,49339.406593406595,94128.24175824175,24387.75824175824,18.95032119750977
2014-05-19,158379.67032967033,69088.34065934065,146165.2857142857,215253.62637362638,44887.63736263736,49760.494505494506,94648.13186813187,24851.868131868134,19.17486572265625
2014-05-20,158532.42857142858,69059.85714285714,146375.42857142858,215435.2857142857,44920.57142857143,49900.857142857145,94821.42857142858,25006.571428571428,19.178674697875977
2014-05-21,158685.18681318683,69031.37362637362,146585.57142857142,215616.94505494507,44953.505494505494,50041.21978021978,94994.72527472528,25161.274725274725,19.229415893554688
2014-05-22,158837.94505494504,69002.89010989011,146795.7142857143,215798.6043956044,44986.43956043956,50181.58241758242,95168.02197802198,25315.978021978022,19.25986099243164
2014-05-23,158990.7032967033,68974.40659340659,147005.85714285713,215980.26373626373,45019.37362637363,50321.945054945056,95341.31868131868,25470.681318681316,19.477436065673828
2014-05-27,159601.73626373627,68860.47252747252,147846.42857142858,216706.90109890111,45151.10989010989,50883.395604395606,96034.50549450549,26089.494505494506,19.842159271240234
2014-05-28,159754.4945054945,68831.98901098901,148056.57142857142,216888.56043956045,45184.043956043955,51023.758241758245,96207.8021978022,26244.197802197803,19.79077911376953
2014-05-29,159907.25274725276,68803.5054945055,148266.7142857143,217070.21978021978,45216.97802197802,51164.12087912088,96381.0989010989,26398.9010989011,20.15138816833496
2014-05-30,160060.01098901097,68775.02197802198,148476.85714285713,217251.8791208791,45249.91208791209,51304.48351648352,96554.3956043956,26553.604395604394,20.07590103149414
2014-06-02,160518.2857142857,68689.57142857143,149107.2857142857,217796.85714285713,45348.71428571428,51725.57142857143,97074.28571428571,27017.714285714286,19.937938690185547
2014-06-03,160671.04395604396,68661.08791208791,149317.42857142858,217978.5164835165,45381.64835164835,51865.93406593407,97247.58241758242,27172.417582417584,20.21989250183105
2014-06-04,160823.8021978022,68632.6043956044,149527.57142857142,218160.17582417582,45414.58241758242,52006.296703296706,97420.87912087912,27327.120879120877,20.450782775878903
2014-06-05,160976.56043956045,68604.12087912088,149737.7142857143,218341.83516483515,45447.51648351648,52146.659340659346,97594.17582417582,27481.824175824175,20.53101921081543
2014-06-06,161129.3186813187,68575.63736263737,149947.85714285713,218523.4945054945,45480.45054945055,52287.02197802198,97767.47252747254,27636.527472527472,20.47456169128418
2014-06-09,161587.5934065934,68490.18681318681,150578.2857142857,219068.47252747254,45579.25274725274,52708.10989010989,98287.36263736263,28100.63736263736,20.802186965942383
2014-06-10,161740.35164835164,68461.7032967033,150788.42857142858,219250.13186813187,45612.18681318681,52848.47252747253,98460.65934065935,28255.34065934066,20.924287796020508
2014-06-11,161893.1098901099,68433.21978021978,150998.57142857142,219431.7912087912,45645.12087912088,52988.83516483517,98633.95604395604,28410.043956043955,20.837703704833984
2014-06-12,162045.86813186813,68404.73626373627,151208.7142857143,219613.45054945056,45678.054945054944,53129.1978021978,98807.25274725274,28564.747252747253,20.489154815673828
2014-06-13,162198.62637362638,68376.25274725274,151418.85714285713,219795.1098901099,45710.98901098901,53269.56043956044,98980.54945054944,28719.45054945055,20.26492500305176
2014-06-16,162656.9010989011,68290.8021978022,152049.2857142857,220340.0879120879,45809.79120879121,53690.64835164836,99500.43956043955,29183.56043956044,20.469179153442383
2014-06-17,162809.65934065933,68262.31868131868,152259.42857142858,220521.74725274724,45842.72527472527,53831.01098901099,99673.73626373627,29338.263736263736,20.442535400390625
2014-06-18,162962.41758241758,68233.83516483517,152469.57142857142,220703.4065934066,45875.65934065934,53971.37362637363,99847.03296703297,29492.967032967033,20.464731216430664
2014-06-19,163115.17582417582,68205.35164835164,152679.7142857143,220885.06593406593,45908.593406593405,54111.73626373627,100020.32967032967,29647.670329670327,20.393688201904297
2014-06-20,163267.93406593407,68176.86813186813,152889.85714285713,221066.72527472526,45941.52747252747,54252.0989010989,100193.62637362638,29802.37362637363,20.182788848876957
2014-06-23,163726.2087912088,68091.41758241758,153520.2857142857,221611.7032967033,46040.32967032967,54673.18681318681,100713.51648351649,30266.483516483517,20.165023803710938
2014-06-24,163878.96703296702,68062.93406593407,153730.42857142858,221793.36263736265,46073.26373626373,54813.54945054945,100886.81318681319,30421.18681318681,20.04292106628418
2014-06-25,164031.72527472526,68034.45054945054,153940.57142857142,221975.02197802198,46106.1978021978,54953.91208791209,101060.10989010989,30575.89010989011,20.06068420410156
2014-06-26,164184.4835164835,68005.96703296703,154150.7142857143,222156.6813186813,46139.131868131866,55094.27472527473,101233.40659340659,30730.593406593405,20.180561065673828
2014-06-27,164337.24175824175,67977.48351648351,154360.85714285713,222338.34065934067,46172.06593406593,55234.63736263737,101406.7032967033,30885.296703296703,20.420333862304688
2014-06-30,164286.6813186813,67961.79120879121,154763.02197802198,222724.81318681317,46583.96703296703,55407.28571428572,101991.25274725274,31133.516483516483,20.631235122680664
2014-07-01,164185.02197802198,67968.18681318681,154859.03296703298,222827.21978021978,46773.45054945055,55423.42857142857,102196.87912087912,31180.274725274725,20.762226104736328
2014-07-02,164083.36263736265,67974.58241758242,154955.04395604396,222929.62637362638,46962.93406593407,55439.57142857143,102402.5054945055,31227.032967032967,20.753347396850582
2014-07-03,163981.7032967033,67980.97802197802,155051.05494505496,223032.03296703298,47152.41758241758,55455.71428571428,102608.13186813187,31273.79120879121,20.87545585632324
2014-07-07,163575.06593406593,68006.56043956045,155435.0989010989,223441.65934065933,47910.35164835165,55520.28571428572,103430.63736263737,31460.824175824175,21.30614280700684
2014-07-08,163473.4065934066,68012.95604395604,155531.1098901099,223544.06593406593,48099.83516483517,55536.42857142857,103636.26373626373,31507.582417582416,21.168500900268555
2014-07-09,163371.74725274724,68019.35164835164,155627.1208791209,223646.47252747254,48289.318681318684,55552.57142857143,103841.89010989011,31554.340659340658,21.177379608154297
2014-07-10,163270.0879120879,68025.74725274726,155723.13186813187,223748.8791208791,48478.8021978022,55568.71428571428,104047.51648351649,31601.0989010989,21.09967803955078
2014-07-11,163168.42857142858,68032.14285714286,155819.14285714287,223851.2857142857,48668.28571428572,55584.857142857145,104253.14285714286,31647.85714285714,21.13963890075684
2014-07-14,162863.45054945056,68051.32967032967,156107.17582417582,224158.5054945055,49236.73626373627,55633.28571428572,104870.02197802198,31788.13186813187,21.412708282470703
2014-07-15,162761.7912087912,68057.72527472528,156203.18681318683,224260.9120879121,49426.21978021978,55649.42857142857,105075.64835164836,31834.89010989011,21.161840438842773
2014-07-16,162660.13186813187,68064.12087912088,156299.1978021978,224363.3186813187,49615.703296703294,55665.57142857143,105281.27472527472,31881.648351648353,21.04195785522461
2014-07-17,162558.47252747254,68070.51648351649,156395.2087912088,224465.72527472526,49805.18681318681,55681.71428571428,105486.9010989011,31928.406593406595,20.666757583618164
2014-07-18,162456.81318681317,68076.91208791209,156491.21978021978,224568.13186813187,49994.67032967033,55697.857142857145,105692.52747252748,31975.164835164836,20.96425437927246
2014-07-21,162151.83516483515,68096.0989010989,156779.25274725276,224875.35164835164,50563.12087912088,55746.28571428572,106309.40659340659,32115.43956043956,20.85546875
2014-07-22,162050.17582417582,68102.4945054945,156875.26373626373,224977.75824175825,50752.604395604394,55762.42857142857,106515.03296703297,32162.197802197803,21.02863502502441
2014-07-23,161948.5164835165,68108.89010989011,156971.27472527474,225080.16483516485,50942.08791208791,55778.57142857143,106720.65934065935,32208.956043956045,21.57699966430664
2014-07-24,161846.85714285713,68115.28571428571,157067.2857142857,225182.57142857142,51131.57142857143,55794.71428571428,106926.28571428571,32255.714285714286,21.541475296020508
2014-07-25,161745.1978021978,68121.68131868132,157163.2967032967,225284.97802197802,51321.054945054944,55810.857142857145,107131.91208791209,32302.472527472528,21.68356132507324
2014-07-28,161440.21978021978,68140.86813186813,157451.32967032967,225592.1978021978,51889.505494505494,55859.28571428572,107748.79120879121,32442.747252747253,21.9832706451416
2014-07-29,161338.56043956045,68147.26373626373,157547.34065934067,225694.6043956044,52078.98901098901,55875.42857142857,107954.41758241758,32489.505494505494,21.841188430786133
2014-07-30,161236.9010989011,68153.65934065935,157643.35164835164,225797.01098901097,52268.47252747253,55891.57142857143,108160.04395604396,32536.263736263736,21.790122985839844
2014-07-31,161135.24175824175,68160.05494505494,157739.36263736265,225899.41758241758,52457.956043956045,55907.71428571428,108365.67032967033,32583.021978021978,21.2239990234375
2014-08-01,161033.58241758242,68166.45054945054,157835.37362637362,226001.82417582418,52647.43956043956,55923.857142857145,108571.2967032967,32629.78021978022,21.34166717529297
